f/MHz,AbsorbSpectrum
7.468200000000000394e+00,-5.759999999999999787e+00
7.468399999999999928e+00,-5.679999999999999716e+00
7.468600000000000350e+00,-5.280000000000000249e+00
7.468799999999999883e+00,-5.280000000000000249e+00
7.469000000000000306e+00,-5.599999999999999645e+00
7.469199999999999839e+00,-5.280000000000000249e+00
7.469400000000000261e+00,-5.599999999999999645e+00
7.469599999999999795e+00,-5.280000000000000249e+00
7.469800000000000217e+00,-5.599999999999999645e+00
7.469999999999999751e+00,-5.599999999999999645e+00
7.470200000000000173e+00,-5.280000000000000249e+00
7.470399999999999707e+00,-5.280000000000000249e+00
7.470600000000000129e+00,-5.759999999999999787e+00
7.470799999999999663e+00,-5.679999999999999716e+00
7.471000000000000085e+00,-5.280000000000000249e+00
7.471200000000000507e+00,-5.360000000000000320e+00
7.471400000000000041e+00,-5.839999999999999858e+00
7.471600000000000463e+00,-5.360000000000000320e+00
7.471799999999999997e+00,-5.839999999999999858e+00
7.472000000000000419e+00,-5.440000000000000391e+00
7.472199999999999953e+00,-5.839999999999999858e+00
7.472400000000000375e+00,-5.839999999999999858e+00
7.472599999999999909e+00,-5.440000000000000391e+00
7.472800000000000331e+00,-5.440000000000000391e+00
7.472999999999999865e+00,-5.839999999999999858e+00
7.473200000000000287e+00,-5.440000000000000391e+00
7.473399999999999821e+00,-5.839999999999999858e+00
7.473600000000000243e+00,-5.440000000000000391e+00
7.473799999999999777e+00,-5.839999999999999858e+00
7.474000000000000199e+00,-5.839999999999999858e+00
7.474199999999999733e+00,-5.360000000000000320e+00
7.474400000000000155e+00,-5.360000000000000320e+00
7.474599999999999689e+00,-5.839999999999999858e+00
7.474800000000000111e+00,-5.679999999999999716e+00
7.474999999999999645e+00,-5.360000000000000320e+00
7.475200000000000067e+00,-5.679999999999999716e+00
7.475400000000000489e+00,-5.360000000000000320e+00
7.475600000000000023e+00,-5.360000000000000320e+00
7.475800000000000445e+00,-5.759999999999999787e+00
7.475999999999999979e+00,-5.759999999999999787e+00
7.476200000000000401e+00,-5.280000000000000249e+00
7.476399999999999935e+00,-5.679999999999999716e+00
7.476600000000000357e+00,-5.280000000000000249e+00
7.476799999999999891e+00,-5.280000000000000249e+00
7.477000000000000313e+00,-5.679999999999999716e+00
7.477199999999999847e+00,-5.280000000000000249e+00
7.477400000000000269e+00,-5.679999999999999716e+00
7.477599999999999802e+00,-5.280000000000000249e+00
7.477800000000000225e+00,-5.679999999999999716e+00
7.477999999999999758e+00,-5.280000000000000249e+00
7.478200000000000180e+00,-5.679999999999999716e+00
7.478399999999999714e+00,-5.360000000000000320e+00
7.478600000000000136e+00,-5.759999999999999787e+00
7.478799999999999670e+00,-5.679999999999999716e+00
7.479000000000000092e+00,-5.360000000000000320e+00
7.479200000000000514e+00,-5.360000000000000320e+00
7.479400000000000048e+00,-5.839999999999999858e+00
7.479600000000000470e+00,-5.360000000000000320e+00
7.479800000000000004e+00,-5.839999999999999858e+00
7.480000000000000426e+00,-5.839999999999999858e+00
7.480199999999999960e+00,-5.440000000000000391e+00
7.480400000000000382e+00,-5.839999999999999858e+00
7.480599999999999916e+00,-5.440000000000000391e+00
7.480800000000000338e+00,-5.440000000000000391e+00
7.480999999999999872e+00,-5.839999999999999858e+00
7.481200000000000294e+00,-5.839999999999999858e+00
7.481399999999999828e+00,-5.440000000000000391e+00
7.481600000000000250e+00,-5.440000000000000391e+00
7.481799999999999784e+00,-5.839999999999999858e+00
7.482000000000000206e+00,-5.839999999999999858e+00
7.482199999999999740e+00,-5.360000000000000320e+00
7.482400000000000162e+00,-5.839999999999999858e+00
7.482599999999999696e+00,-5.360000000000000320e+00
7.482800000000000118e+00,-5.360000000000000320e+00
7.482999999999999652e+00,-5.839999999999999858e+00
7.483200000000000074e+00,-5.679999999999999716e+00
7.483399999999999608e+00,-5.360000000000000320e+00
7.483600000000000030e+00,-5.360000000000000320e+00
7.483800000000000452e+00,-5.679999999999999716e+00
7.483999999999999986e+00,-5.360000000000000320e+00
7.484200000000000408e+00,-5.679999999999999716e+00
7.484399999999999942e+00,-5.759999999999999787e+00
7.484600000000000364e+00,-5.280000000000000249e+00
7.484799999999999898e+00,-5.679999999999999716e+00
7.485000000000000320e+00,-5.280000000000000249e+00
7.485199999999999854e+00,-5.280000000000000249e+00
7.485400000000000276e+00,-5.679999999999999716e+00
7.485599999999999810e+00,-5.280000000000000249e+00
7.485800000000000232e+00,-5.679999999999999716e+00
7.485999999999999766e+00,-5.679999999999999716e+00
7.486200000000000188e+00,-5.280000000000000249e+00
7.486399999999999721e+00,-5.360000000000000320e+00
7.486600000000000144e+00,-5.759999999999999787e+00
7.486799999999999677e+00,-5.759999999999999787e+00
7.487000000000000099e+00,-5.360000000000000320e+00
7.487199999999999633e+00,-5.360000000000000320e+00
7.487400000000000055e+00,-5.839999999999999858e+00
7.487600000000000477e+00,-5.440000000000000391e+00
7.487800000000000011e+00,-5.839999999999999858e+00
7.488000000000000433e+00,-5.440000000000000391e+00
7.488199999999999967e+00,-5.839999999999999858e+00
7.488400000000000389e+00,-5.440000000000000391e+00
7.488599999999999923e+00,-5.919999999999999929e+00
7.488800000000000345e+00,-5.919999999999999929e+00
7.488999999999999879e+00,-5.440000000000000391e+00
7.489200000000000301e+00,-5.919999999999999929e+00
7.489399999999999835e+00,-5.440000000000000391e+00
7.489600000000000257e+00,-5.919999999999999929e+00
7.489799999999999791e+00,-5.440000000000000391e+00
7.490000000000000213e+00,-5.839999999999999858e+00
7.490199999999999747e+00,-5.440000000000000391e+00
7.490400000000000169e+00,-5.440000000000000391e+00
7.490599999999999703e+00,-5.839999999999999858e+00
7.490800000000000125e+00,-5.839999999999999858e+00
7.490999999999999659e+00,-5.440000000000000391e+00
7.491200000000000081e+00,-5.839999999999999858e+00
7.491399999999999615e+00,-5.360000000000000320e+00
7.491600000000000037e+00,-5.360000000000000320e+00
7.491800000000000459e+00,-5.839999999999999858e+00
7.491999999999999993e+00,-5.360000000000000320e+00
7.492200000000000415e+00,-5.839999999999999858e+00
7.492399999999999949e+00,-5.360000000000000320e+00
7.492600000000000371e+00,-5.839999999999999858e+00
7.492799999999999905e+00,-5.360000000000000320e+00
7.493000000000000327e+00,-5.839999999999999858e+00
7.493199999999999861e+00,-5.360000000000000320e+00
7.493400000000000283e+00,-5.839999999999999858e+00
7.493599999999999817e+00,-5.360000000000000320e+00
7.493800000000000239e+00,-5.839999999999999858e+00
7.493999999999999773e+00,-5.839999999999999858e+00
7.494200000000000195e+00,-5.360000000000000320e+00
7.494399999999999729e+00,-5.440000000000000391e+00
7.494600000000000151e+00,-5.839999999999999858e+00
7.494799999999999685e+00,-5.440000000000000391e+00
7.495000000000000107e+00,-5.919999999999999929e+00
7.495199999999999640e+00,-5.519999999999999574e+00
7.495400000000000063e+00,-5.919999999999999929e+00
7.495599999999999596e+00,-5.919999999999999929e+00
7.495800000000000018e+00,-5.519999999999999574e+00
7.496000000000000441e+00,-5.519999999999999574e+00
7.496199999999999974e+00,-6.000000000000000000e+00
7.496400000000000396e+00,-6.000000000000000000e+00
7.496599999999999930e+00,-5.679999999999999716e+00
7.496800000000000352e+00,-5.679999999999999716e+00
7.496999999999999886e+00,-6.080000000000000071e+00
7.497200000000000308e+00,-6.080000000000000071e+00
7.497399999999999842e+00,-5.759999999999999787e+00
7.497600000000000264e+00,-6.080000000000000071e+00
7.497799999999999798e+00,-5.759999999999999787e+00
7.498000000000000220e+00,-6.080000000000000071e+00
7.498199999999999754e+00,-5.759999999999999787e+00
7.498400000000000176e+00,-6.080000000000000071e+00
7.498599999999999710e+00,-5.679999999999999716e+00
7.498800000000000132e+00,-6.080000000000000071e+00
7.498999999999999666e+00,-5.679999999999999716e+00
7.499200000000000088e+00,-6.000000000000000000e+00
7.499399999999999622e+00,-5.679999999999999716e+00
7.499600000000000044e+00,-6.000000000000000000e+00
7.499799999999999578e+00,-5.679999999999999716e+00
7.500000000000000000e+00,-5.679999999999999716e+00
7.500200000000000422e+00,-6.000000000000000000e+00
7.500399999999999956e+00,-6.000000000000000000e+00
7.500600000000000378e+00,-5.519999999999999574e+00
7.500799999999999912e+00,-6.000000000000000000e+00
7.501000000000000334e+00,-5.519999999999999574e+00
7.501199999999999868e+00,-6.000000000000000000e+00
7.501400000000000290e+00,-5.519999999999999574e+00
7.501599999999999824e+00,-6.000000000000000000e+00
7.501800000000000246e+00,-5.519999999999999574e+00
7.501999999999999780e+00,-6.000000000000000000e+00
7.502200000000000202e+00,-5.599999999999999645e+00
7.502399999999999736e+00,-5.679999999999999716e+00
7.502600000000000158e+00,-6.080000000000000071e+00
7.502799999999999692e+00,-5.759999999999999787e+00
7.503000000000000114e+00,-6.240000000000000213e+00
7.503199999999999648e+00,-6.240000000000000213e+00
7.503400000000000070e+00,-5.759999999999999787e+00
7.503599999999999604e+00,-5.919999999999999929e+00
7.503800000000000026e+00,-6.400000000000000355e+00
7.503999999999999559e+00,-6.080000000000000071e+00
7.504199999999999982e+00,-6.559999999999999609e+00
7.504400000000000404e+00,-6.240000000000000213e+00
7.504599999999999937e+00,-6.719999999999999751e+00
7.504800000000000360e+00,-6.320000000000000284e+00
7.504999999999999893e+00,-6.799999999999999822e+00
7.505200000000000315e+00,-6.400000000000000355e+00
7.505399999999999849e+00,-6.879999999999999893e+00
7.505600000000000271e+00,-6.799999999999999822e+00
7.505799999999999805e+00,-6.400000000000000355e+00
7.506000000000000227e+00,-6.799999999999999822e+00
7.506199999999999761e+00,-6.400000000000000355e+00
7.506400000000000183e+00,-6.799999999999999822e+00
7.506599999999999717e+00,-6.320000000000000284e+00
7.506800000000000139e+00,-6.320000000000000284e+00
7.506999999999999673e+00,-6.719999999999999751e+00
7.507200000000000095e+00,-6.320000000000000284e+00
7.507399999999999629e+00,-6.719999999999999751e+00
7.507600000000000051e+00,-6.719999999999999751e+00
7.507799999999999585e+00,-6.320000000000000284e+00
7.508000000000000007e+00,-6.240000000000000213e+00
7.508199999999999541e+00,-6.719999999999999751e+00
7.508399999999999963e+00,-6.240000000000000213e+00
7.508600000000000385e+00,-6.639999999999999680e+00
7.508799999999999919e+00,-6.639999999999999680e+00
7.509000000000000341e+00,-6.160000000000000142e+00
7.509199999999999875e+00,-6.160000000000000142e+00
7.509400000000000297e+00,-6.559999999999999609e+00
7.509599999999999831e+00,-6.559999999999999609e+00
7.509800000000000253e+00,-6.160000000000000142e+00
7.509999999999999787e+00,-6.160000000000000142e+00
7.510200000000000209e+00,-6.639999999999999680e+00
7.510399999999999743e+00,-6.240000000000000213e+00
7.510600000000000165e+00,-6.719999999999999751e+00
7.510799999999999699e+00,-6.320000000000000284e+00
7.511000000000000121e+00,-6.799999999999999822e+00
7.511199999999999655e+00,-6.480000000000000426e+00
